A.J. Hammons,204,504,0.40476190476190477,0.40712615185137463
Josh Richardson,2424,6156,0.3937621832358674,0.3940227096819637
Jrue Holiday,4860,10728,0.45302013422818793,0.45299669484852745
Juancho Hernangomez,1212,2676,0.452914798206278,0.45282287389986836
Julius Randle,4524,9288,0.4870801033591731,0.48693806880168117
Justin Anderson,2232,5232,0.42660550458715596,0.4267154666763377
Justin Hamilton,2088,4548,0.45910290237467016,0.45900604542573836
Justin Harper,60,144,0.4166666666666667,0.42174732084795563
Justin Holiday,2796,6456,0.43308550185873607,0.4331432944650833
Justise Winslow,960,2712,0.35398230088495575,0.3550260304577663
Jusuf Nurkic,3252,6408,0.5074906367041199,0.507185365906536
KJ McDaniels,924,2040,0.45294117647058824,0.45282062804328077
Karl-Anthony Towns,9624,17748,0.5422582826233941,0.5420862002381832
Kawhi Leonard,7632,15744,0.4847560975609756,0.484676824146797
Kay Felder,744,1896,0.3924050632911392,0.3932635460328131
Kelly Olynyk,3120,6108,0.5108055009823183,0.5104683278095296
Kelly Oubre Jr.,2232,5316,0.4198645598194131,0.42001245134317117
Kemba Walker,7716,17412,0.44314266023432114,0.4431460162040124
Kenneth Faried,2736,4980,0.5493975903614458,0.5487422668861394
Kent Bazemore,3540,8664,0.4085872576177285,0.4087190063521423
Kentavious Caldwell-Pope,4440,11136,0.39870689655172414,0.3988373148773953
Kevin Durant,6612,12312,0.5370370370370371,0.5368024774279517
Kevin Love,4440,10404,0.42675893886966554,0.4268139392357987
Kevin Seraphin,1308,2376,0.5505050505050505,0.5491264325140585
Kevon Looney,672,1284,0.5233644859813084,0.5214904988733725
Khris Middleton,1800,3996,0.45045045045045046,0.4504079036377159
Klay Thompson,7728,16512,0.4680232558139535,0.4679794815829058
Kosta Koufos,2592,4704,0.5510204081632653,0.5503161092044554
Kris Dunn,1416,3756,0.3769968051118211,0.37756167395413676
Kris Humphries,1044,2568,0.40654205607476634,0.4070075204632475
Kristaps Porzingis,5316,11820,0.449746192893401,0.44973360369635534
Kyle Anderson,1116,2508,0.4449760765550239,0.44497641615646405
Kyle Korver,2868,6168,0.4649805447470817,0.4648791719069075
Kyle Lowry,5112,11016,0.46405228758169936,0.46399804390576016
Kyle O'Quinn,2580,4956,0.5205811138014528,0.5201043998678179
Kyle Singler,408,996,0.40963855421686746,0.410721364449671
Kyle Wiltjer,48,168,0.2857142857142857,0.31083759267537237
Kyrie Irving,8052,17040,0.4725352112676056,0.4724844763838705
LaMarcus Aldridge,6000,12588,0.47664442326024786,0.47656554587717787
Lamar Patterson,36,180,0.2,0.23644938349847033
Lance Stephenson,648,1440,0.45,0.4498931775474449
Lance Thomas,1164,2928,0.3975409836065574,0.3980455081512947
Langston Galloway,2484,6540,0.3798165137614679,0.3801285772691451
Larry Nance Jr.,2280,4356,0.5234159779614325,0.5228537452436566
Larry Sanders,12,48,0.25,0.3272046784410362
Lavoy Allen,924,2016,0.4583333333333333,0.45812852209388316
LeBron James,8832,16128,0.5476190476190477,0.5474192775868453
Leandro Barbosa,2064,4716,0.43765903307888043,0.43770770095897066
Lou Williams,5124,11976,0.4278557114228457,0.42790063772858283
Luc Mbah a Moute,2292,4536,0.5052910052910053,0.5048757676846813
Lucas Nogueira,1236,1872,0.6602564102564102,0.656698872752841
Luis Scola,852,1812,0.47019867549668876,0.46976871551438093
Luke Babbitt,1356,3372,0.40213523131672596,0.4025314721940958
Luol Deng,1968,5100,0.38588235294117645,0.38624480107530246
Malachi Richardson,336,816,0.4117647058823529,0.4129985787579747
Malcolm Brogdon,3480,7608,0.45741324921135645,0.4573621464116925
Malcolm Delaney,1740,4644,0.37467700258397935,0.3751501959280776
Malik Beasley,396,876,0.4520547945205479,0.45181034655573193
Manny Harris,36,156,0.23076923076923078,0.26672153540941
Manu Ginobili,2052,5268,0.3895216400911162,0.3898509944003245
Marc Gasol,6384,13920,0.4586206896551724,0.45858998444178156
Marcelo Huertas,300,816,0.36764705882352944,0.370518644063217
Marcin Gortat,4680,8088,0.5786350148367952,0.5781172580741145
Marco Belinelli,3168,7380,0.4292682926829268,0.42933508283595995
Marcus Georges-Hunt,24,84,0.2857142857142857,0.32911558802813057
Marcus Morris,5052,12084,0.41807348560079444,0.4181434118935273
Marcus Smart,3228,8976,0.35962566844919786,0.35992385408990635
Marcus Thornton,1008,2520,0.4,0.4005548831800744
Mario Hezonja,1404,3960,0.35454545454545455,0.3552584051370477
Markieff Morris,4872,10668,0.4566929133858268,0.4566585437277549
Marquese Chriss,3408,7584,0.44936708860759494,0.44934906288677556
Marreese Speights,2928,6552,0.4468864468864469,0.44687744921468786
Marshall Plumlee,192,348,0.5517241379310345,0.542876494314121
Marvin Williams,3564,8436,0.422475106685633,0.42255880580295935
Mason Plumlee,4008,7500,0.5344,0.5340265904701661
Matt Barnes,2220,5676,0.39112050739957716,0.39141750489026933
Matthew Dellavedova,2496,6408,0.3895131086142322,0.38978419785405405
Maurice Harkless,3768,7500,0.5024,0.5021602545805582
Maurice Ndour,468,1008,0.4642857142857143,0.4637021432383119
Metta World Peace,228,816,0.27941176470588236,0.28555877467370167
Meyers Leonard,1752,4548,0.38522427440633245,0.3856349321258992
Michael Beasley,2592,4860,0.5333333333333333,0.5327652487626836
Michael Carter-Williams,1344,3672,0.3660130718954248,0.36668405382926816
Michael Gbinije,12,120,0.1,0.17165929819614847
Michael Kidd-Gilchrist,3540,7416,0.4773462783171521,0.4772096586305205
Mike Conley,5568,12108,0.45986124876114964,0.45982274546473034
Mike Dunleavy,1116,2640,0.42272727272727273,0.4229895960431005
Mike Miller,108,276,0.391304347826087,0.3967987973049023
Mike Muscala,2040,4044,0.5044510385756676,0.5039921562040972
Mike Scott,204,696,0.29310344827586204,0.29967235901282596
Mike Tobey,12,48,0.25,0.3272046784410362
Miles Plumlee,528,1104,0.4782608695652174,0.47733944340032625
Mindaugas Kuzminskas,1896,4416,0.42934782608695654,0.4294585658257835
Mirza Teletovic,1872,5016,0.37320574162679426,0.37365323022907254
Monta Ellis,2964,6684,0.44344703770197486,0.4434543289877324
Montrezl Harrell,2700,4140,0.6521739130434783,0.6506115436361051
Myles Turner,5328,10440,0.5103448275862069,0.510148525564848
Nemanja Bjelica,1812,4272,0.4241573033707865,0.42430969212166353
Nene Hilario,2940,4764,0.6171284634760705,0.6159992978314509
Nerlens Noel,2208,3720,0.5935483870967742,0.5923027214529439
Nick Collison,168,276,0.6086956521739131,0.591946812726906
Nick Young,3264,7584,0.43037974683544306,0.4304401564997922
Nicolas Batum,4716,11688,0.40349075975359344,0.4036021937443757
Nicolas Brussino,624,1692,0.36879432624113473,0.37018540014924645
Nicolas Laprovittola,240,564,0.425531914893617,0.42656062551060636
Nik Stauskas,3012,7596,0.39652448657187994,0.39672443488917575
Nikola Jokic,5928,10272,0.5771028037383178,0.576699472868854
Nikola Mirotic,3096,7488,0.41346153846153844,0.41359349955859054
Nikola Vucevic,5796,12396,0.4675701839303001,0.46751305849211616
Noah Vonleh,1560,3240,0.48148148148148145,0.4811307026404846
Norman Powell,2724,6084,0.4477317554240631,0.4477177207775174
Norris Cole,192,624,0.3076923076923077,0.31428259530927427
Okaro White,396,1044,0.3793103448275862,0.381231976607041
Omer Asik,372,780,0.47692307692307695,0.47568560697214524
Omri Casspi,924,1980,0.4666666666666667,0.4663278576855562
Otto Porter Jr.,4968,9636,0.5155666251556662,0.515337005279909
P.J. Tucker,2388,5772,0.41372141372141374,0.4138909851208019
Pascal Siakam,1236,2460,0.5024390243902439,0.5017138025437119
Pat Connaughton,444,864,0.5138888888888888,0.5114688326939252
Patrick Beverley,2736,6516,0.4198895027624309,0.42001016929574403
Patrick McCaw,1272,2940,0.4326530612244898,0.43278381560774243
Patrick Patterson,1848,4608,0.4010416666666667,0.4013397600320952
Patty Mills,3276,7452,0.4396135265700483,0.43963618487414696
Pau Gasol,3636,7248,0.5016556291390728,0.5014108010980656
Paul George,7464,16176,0.46142433234421365,0.4613924592341413
Paul Millsap,5160,11664,0.44238683127572015,0.4423938696732914
Paul Pierce,336,840,0.4,0.40162458791371886
Paul Zipser,1056,2652,0.39819004524886875,0.39873885218909766
Pierre Jackson,156,468,0.3333333333333333,0.34036699201837084
Quincy Acy,840,2040,0.4117647058823529,0.4122694982157838
Quinn Cook,396,780,0.5076923076923077,0.5052619652014048
Rajon Rondo,2748,6732,0.40819964349376114,0.40837082951658277
Rakeem Christmas,228,504,0.4523809523809524,0.4519475165880659
Ramon Sessions,1200,3156,0.38022813688212925,0.38086744341002965
Randy Foye,1416,3900,0.3630769230769231,0.36373248687158566
Rashad Vaughn,684,1872,0.36538461538461536,0.36670049594534987
Raul Neto,492,1104,0.44565217391304346,0.4456342015364427
Raymond Felton,2652,6168,0.42996108949416345,0.43003742161203623
Reggie Bullock,648,1536,0.421875,0.4223391892292765
Reggie Jackson,3408,8124,0.4194977843426883,0.4195961702484109
Reggie Williams,96,276,0.34782608695652173,0.3577691942205016
Richard Jefferson,1836,4116,0.446064139941691,0.4460560947973034
Richaun Holmes,2760,4944,0.558252427184466,0.5575363745702921
Ricky Rubio,3132,7776,0.4027777777777778,0.40294791965624477
Robert Covington,3504,8796,0.39836289222373805,0.3985291080413749
Robin Lopez,4584,9300,0.49290322580645163,0.49274174254455805
Rodney Hood,3264,7980,0.40902255639097745,0.40916384422449925
Rodney McGruder,2280,5508,0.4139433551198257,0.4141197475483098
Rodney Stuckey,1092,2928,0.3729508196721312,0.3737167366749307
Ron Baker,984,2604,0.3778801843317972,0.37868142139609057
Rondae Hollis-Jefferson,2820,6492,0.4343807763401109,0.43443200364368845
Ronnie Price,48,288,0.16666666666666666,0.1940760699062763
Roy Hibbert,960,1764,0.54421768707483,0.542479316780897
Rudy Gay,2412,5304,0.45475113122171945,0.45469365718622257
Rudy Gobert,4956,7476,0.6629213483146067,0.6620081947837828
Russell Westbrook,9888,23280,0.4247422680412371,0.4247696106614532
Ryan Anderson,3888,9276,0.4191461836998706,0.41923358061448657
Ryan Kelly,96,336,0.2857142857142857,0.29935136870404644
Salah Mejri,1056,1644,0.6423357664233577,0.6386305951773464
Sam Dekker,2436,5148,0.4731934731934732,0.47302225324332026
Sasha Vujacic,504,1632,0.3088235294117647,0.3113989316459071
Sean Kilpatrick,3660,8808,0.41553133514986373,0.41563622420110424
Semaj Christon,924,2688,0.34375,0.34492130890210715
Serge Ibaka,5652,11784,0.47963340122199594,0.4795411982909985
Sergio Rodriguez,2520,6432,0.3917910447761194,0.3920500402474638
Seth Curry,4056,8424,0.48148148148148145,0.4813457634109048
Shabazz Muhammad,3456,7176,0.4816053511705686,0.48144559231646006
Shabazz Napier,876,2196,0.3989071038251366,0.39955813400556833
Shaun Livingston,2076,3768,0.5509554140127388,0.5500781485365542
Shawn Long,732,1296,0.5648148148148148,0.5619754530981131
Sheldon McClellan,360,900,0.4,0.40151993995588536
Shelvin Mack,2040,4572,0.4461942257217848,0.44618608852192176
Skal Labissiere,1404,2604,0.5391705069124424,0.5380464546469934
Solomon Hill,2196,5712,0.38445378151260506,0.3847854334084766
Spencer Dinwiddie,1608,3636,0.44224422442244227,0.4422678930034384
Spencer Hawes,1608,3324,0.48375451263537905,0.4833912044486092
Stanley Johnson,1548,4380,0.35342465753424657,0.3540777231358576
Stephen Curry,8100,17328,0.46745152354570635,0.46741084306649266
Stephen Zimmerman,120,372,0.3225806451612903,0.3321263297859179
Steve Novak,24,84,0.2857142857142857,0.32911558802813057
Steven Adams,4488,7848,0.5718654434250765,0.5713589440152744
TJ McConnell,2832,6144,0.4609375,0.46085632920710057
TJ Warren,4836,9756,0.4956949569495695,0.49553202402570556
Taj Gibson,4380,8496,0.5155367231638418,0.5152765166882732
Tarik Black,1800,3516,0.5119453924914675,0.5113517504915676
Taurean Prince,1368,3432,0.3986013986013986,0.39902287325370517
Terrence Jones,2772,5892,0.47046843177189407,0.47033318987655304
Terrence Ross,3912,8952,0.43699731903485256,0.4370253556273995
Terry Rozier,1812,4932,0.36739659367396593,0.367888474427789
Thabo Sefolosha,2088,4728,0.4416243654822335,0.4416467007201809
Thaddeus Young,4344,8244,0.5269286754002911,0.5266172390578804
Thomas Robinson,1260,2352,0.5357142857142857,0.5345170070348219
Thon Maker,996,2172,0.4585635359116022,0.45836993823562655
Tiago Splitter,168,372,0.45161290322580644,0.4510975470250348
Tim Frazier,1956,4848,0.4034653465346535,0.40373315195525666
Tim Hardaway Jr.,4980,10944,0.4550438596491228,0.45501508096378174
Tim Quarterman,156,348,0.4482758620689655,0.44800456705060243
Timofey Mozgov,2028,3936,0.5152439024390244,0.514686949425503
Timothe Luwawu-Cabarrot,1740,4320,0.4027777777777778,0.4030830491246484
Tobias Harris,6132,12768,0.48026315789473684,0.4801764955270904
Tomas Satoransky,732,1752,0.4178082191780822,0.4182879241554016
Toney Douglas,516,1404,0.36752136752136755,0.36921943398462564
Tony Allen,3288,7140,0.46050420168067224,0.46043620494511855
Tony Parker,3180,6828,0.46572934973637964,0.4656342965595005
Tony Snell,2952,6504,0.45387453874538747,0.453831837276733
Treveon Graham,228,480,0.475,0.47315496798510376
Trevor Ariza,3912,9564,0.4090338770388959,0.40915180423220177
Trevor Booker,3660,7092,0.5160744500846024,0.5157605834126349
Trey Burke,1392,3048,0.4566929133858268,0.456573497360693
Trey Lyles,1908,5268,0.3621867881548975,0.3626784090658726
Tristan Thompson,3144,5244,0.5995423340961098,0.598620778886128
Troy Daniels,2220,5952,0.37298387096774194,0.3733625248837562
Troy Williams,804,1848,0.43506493506493504,0.43523128948993106
Ty Lawson,2844,6264,0.4540229885057471,0.45397791732532855
Tyler Ennis,1080,2496,0.4326923076923077,0.4328455432694623
Tyler Johnson,4284,9948,0.43063932448733416,0.43068460562790817
Tyler Ulis,2208,5256,0.4200913242009132,0.4202395447535413
Tyler Zeller,936,1896,0.4936708860759494,0.49287656347167236
Tyreke Evans,1800,4440,0.40540540540540543,0.4056839975594401
Tyson Chandler,1836,2736,0.6710526315789473,0.6684830309886949
Tyus Jones,900,2172,0.4143646408839779,0.41480207377674
Udonis Haslem,132,276,0.4782608695652174,0.4748580034737038
Victor Oladipo,4944,11148,0.4434876210979548,0.44349188674445333
Vince Carter,2316,5880,0.39387755102040817,0.39414962722991836
Wade Baldwin IV,432,1368,0.3157894736842105,0.31869412104815387
Walter Tavares,48,60,0.8,0.6778926198214914
Wayne Ellington,2772,6660,0.41621621621621624,0.4163515554366531
Wayne Selden,300,696,0.43103448275862066,0.4316385718806445
Wesley Johnson,876,2400,0.365,0.36603510865904687
Wesley Matthews,3996,10164,0.39315230224321135,0.39331229336278783
Will Barton,3540,8004,0.44227886056971516,0.4422895275314096
Willie Cauley-Stein,3060,5772,0.5301455301455301,0.5296839989274621
Willie Reed,1944,3420,0.5684210526315789,0.5672961415352111
Wilson Chandler,5196,11280,0.46063829787234045,0.46059481503585237
Yogi Ferrell,1920,4728,0.40609137055837563,0.4063485707282491
Zach LaVine,3912,8520,0.4591549295774648,0.4591028695554864
Zach Randolph,5196,11568,0.4491701244813278,0.44915882413906805
Zaza Pachulia,1968,3672,0.5359477124183006,0.5351751892261605
